"","name","iso","c","y","Region","var","latest","Circumstances","exante","expost"
"260","Germany","DEU","DE","2011","Europe","Income",0,"Sex","6.70479677435487","8.42523218498271"
"261","Germany","DEU","DE","2019","Europe","Income",1,"Birth_Area","7.28311851020411","12.9108635667052"
"262","Germany","DEU","DE","2019","Europe","Income",1,"Father_Edu","19.887884690527","19.1705353999743"
"263","Germany","DEU","DE","2019","Europe","Income",1,"Father_Occ","32.9439326229848","29.3077261744074"
"264","Germany","DEU","DE","2019","Europe","Income",1,"Mother_Edu","16.339876432362","16.0233115060251"
"265","Germany","DEU","DE","2019","Europe","Income",1,"Mother_Occ","19.2343042219176","16.2145792564862"
"266","Germany","DEU","DE","2019","Europe","Income",1,"Sex","4.31088352200452","6.37298409640193"
"267","Denmark","DNK","DK","2005","Europe","Income",0,"Birth_Area","0","2.77540048382563"
"268","Denmark","DNK","DK","2005","Europe","Income",0,"Father_Edu","34.9735794339338","26.9243613865456"
"269","Denmark","DNK","DK","2005","Europe","Income",0,"Father_Occ","13.4349455964713","16.5441867297129"
"270","Denmark","DNK","DK","2005","Europe","Income",0,"Mother_Edu","32.7789722888442","31.4459123924226"
"271","Denmark","DNK","DK","2005","Europe","Income",0,"Mother_Occ","16.1573696498737","16.1461269346131"
"272","Denmark","DNK","DK","2005","Europe","Income",0,"Sex","3.01750661661517","6.16401207288019"
"273","Denmark","DNK","DK","2011","Europe","Income",0,"Birth_Area","5.87103801294254","19.5482396969877"
"274","Denmark","DNK","DK","2011","Europe","Income",0,"Father_Edu","14.6437764026802","21.1344266861553"
"275","Denmark","DNK","DK","2011","Europe","Income",0,"Father_Occ","22.7146957212387","15.5827722240688"
"276","Denmark","DNK","DK","2011","Europe","Income",0,"Mother_Edu","21.2491323667178","17.380450811792"
"277","Denmark","DNK","DK","2011","Europe","Income",0,"Mother_Occ","27.7306379064298","15.7413909229856"
"278","Denmark","DNK","DK","2011","Europe","Income",0,"Sex","7.790719589991","10.6127196580105"
"279","Denmark","DNK","DK","2019","Europe","Income",1,"Birth_Area","6.57461072554485","5.65398882946917"
"280","Denmark","DNK","DK","2019","Europe","Income",1,"Father_Edu","17.8352205124808","17.7255779971664"
"281","Denmark","DNK","DK","2019","Europe","Income",1,"Father_Occ","27.2367673628942","27.1710670652242"
"282","Denmark","DNK","DK","2019","Europe","Income",1,"Mother_Edu","13.6921659682308","15.9466069619268"
"283","Denmark","DNK","DK","2019","Europe","Income",1,"Mother_Occ","29.7509286675246","29.7336324850337"
"284","Denmark","DNK","DK","2019","Europe","Income",1,"Sex","4.91030676332476","3.7691266611796"
"285","Ecuador","ECU","ECU","2006","LATAM","Income",0,"Ethnicity","4.32644565581586","6.74354276526327"
"286","Ecuador","ECU","ECU","2006","LATAM","Income",0,"Father_Edu","29.0403259129194","23.9706092144416"
"287","Ecuador","ECU","ECU","2006","LATAM","Income",0,"Father_Occ","17.8072236355126","17.4887198192391"
"288","Ecuador","ECU","ECU","2006","LATAM","Income",0,"Mother_Edu","27.8320683170875","23.9001028033262"
"289","Ecuador","ECU","ECU","2006","LATAM","Income",0,"Mother_Occ","11.7290020180525","17.098584344401"
"290","Ecuador","ECU","ECU","2006","LATAM","Income",0,"Sex","1.25567744282818","3.08190981467395"
"291","Ecuador","ECU","ECU","2014","LATAM","Income",1,"Ethnicity","7.16666425574054","7.88831702175057"
"292","Ecuador","ECU","ECU","2014","LATAM","Income",1,"Father_Edu","27.4108123710466","25.0124514846869"
"293","Ecuador","ECU","ECU","2014","LATAM","Income",1,"Father_Occ","19.8487419647123","18.740832938835"
"294","Ecuador","ECU","ECU","2014","LATAM","Income",1,"Mother_Edu","27.5287529186684","24.8210490875602"
"295","Ecuador","ECU","ECU","2014","LATAM","Income",1,"Mother_Occ","13.8129609981885","17.5796583962663"
"296","Ecuador","ECU","ECU","2014","LATAM","Income",1,"Sex","2.34497716179342","3.08411685387014"
"297","Spain","ESP","ES","2005","Europe","Income",0,"Birth_Area","4.67127151647355","4.68855798739838"
"298","Spain","ESP","ES","2005","Europe","Income",0,"Father_Edu","24.8049336157715","24.4069846636492"
"299","Spain","ESP","ES","2005","Europe","Income",0,"Father_Occ","28.9492947680047","26.4122483934374"
"300","Spain","ESP","ES","2005","Europe","Income",0,"Mother_Edu","20.3323062336584","20.5969835770516"
"301","Spain","ESP","ES","2005","Europe","Income",0,"Mother_Occ","17.1453882519082","17.5088774331777"
"302","Spain","ESP","ES","2005","Europe","Income",0,"Sex","4.0968056141838","6.38634794528574"
"303","Spain","ESP","ES","2011","Europe","Income",0,"Birth_Area","21.2459229357583","21.1226700983729"
"304","Spain","ESP","ES","2011","Europe","Income",0,"Father_Edu","18.9226237992339","19.3741117897286"
"305","Spain","ESP","ES","2011","Europe","Income",0,"Father_Occ","32.4134719253323","27.7897537139131"
"306","Spain","ESP","ES","2011","Europe","Income",0,"Mother_Edu","14.5341698746877","15.5160024893653"
"307","Spain","ESP","ES","2011","Europe","Income",0,"Mother_Occ","11.5262270312648","12.774714302265"
"308","Spain","ESP","ES","2011","Europe","Income",0,"Sex","1.35758443372304","3.42274760635507"
"309","Spain","ESP","ES","2019","Europe","Income",1,"Birth_Area","17.8103219745466","17.8829940012819"
"310","Spain","ESP","ES","2019","Europe","Income",1,"Father_Edu","18.6028550387793","19.8096564993124"
"311","Spain","ESP","ES","2019","Europe","Income",1,"Father_Occ","27.651776860777","22.9623769506351"
"312","Spain","ESP","ES","2019","Europe","Income",1,"Mother_Edu","15.442754845953","17.4159243047896"
"313","Spain","ESP","ES","2019","Europe","Income",1,"Mother_Occ","18.5827909105709","18.9339008183894"
"314","Spain","ESP","ES","2019","Europe","Income",1,"Sex","1.90950036937317","2.99514742559152"
"315","Estonia","EST","EE","2005","Europe","Income",0,"Birth_Area","4.63996622443931","7.1308599222086"
"316","Estonia","EST","EE","2005","Europe","Income",0,"Father_Edu","21.5362094486142","24.0425171854505"
"317","Estonia","EST","EE","2005","Europe","Income",0,"Father_Occ","20.8138047501934","19.7706037613393"
"318","Estonia","EST","EE","2005","Europe","Income",0,"Mother_Edu","23.7970685973754","21.7545635538104"
"319","Estonia","EST","EE","2005","Europe","Income",0,"Mother_Occ","23.90409151566","21.7225642023189"
"320","Estonia","EST","EE","2005","Europe","Income",0,"Sex","5.3088594637178","5.57889137487229"
"321","Estonia","EST","EE","2011","Europe","Income",0,"Birth_Area","9.40723866711416","8.17090828038837"
"322","Estonia","EST","EE","2011","Europe","Income",0,"Father_Edu","20.0924641496016","21.1875019525377"
"323","Estonia","EST","EE","2011","Europe","Income",0,"Father_Occ","23.0424564265733","26.6978030745615"
"324","Estonia","EST","EE","2011","Europe","Income",0,"Mother_Edu","18.7466151384486","17.8949690839599"
"325","Estonia","EST","EE","2011","Europe","Income",0,"Mother_Occ","24.7145718646725","22.5864019277883"
"326","Estonia","EST","EE","2011","Europe","Income",0,"Sex","3.99665375358994","3.46241568076425"
"327","Estonia","EST","EE","2019","Europe","Income",1,"Birth_Area","2.6457622015731","4.32681321637921"
"328","Estonia","EST","EE","2019","Europe","Income",1,"Father_Edu","20.6047415285331","21.2388713197346"
"329","Estonia","EST","EE","2019","Europe","Income",1,"Father_Occ","24.1524037963352","24.0093893808873"
"330","Estonia","EST","EE","2019","Europe","Income",1,"Mother_Edu","20.7914605952595","19.0632497747803"
"331","Estonia","EST","EE","2019","Europe","Income",1,"Mother_Occ","29.3805376646753","28.4116236007557"
"332","Estonia","EST","EE","2019","Europe","Income",1,"Sex","2.42509421362368","2.95005270746284"
"333","Finland","FIN","FI","2005","Europe","Income",0,"Birth_Area","0.520883450665263","6.87967556615319"
"334","Finland","FIN","FI","2005","Europe","Income",0,"Father_Edu","18.4238348668024","21.8511268172089"
"335","Finland","FIN","FI","2005","Europe","Income",0,"Father_Occ","20.5266754997517","21.6791931897675"
"336","Finland","FIN","FI","2005","Europe","Income",0,"Mother_Edu","26.4319128936506","17.4602064856272"
"337","Finland","FIN","FI","2005","Europe","Income",0,"Mother_Occ","26.8496004166337","18.2669719682371"
"338","Finland","FIN","FI","2005","Europe","Income",0,"Sex","7.24709287249636","13.8628259730061"
"339","Finland","FIN","FI","2011","Europe","Income",0,"Birth_Area","7.16495404739692","14.2225287443841"
"340","Finland","FIN","FI","2011","Europe","Income",0,"Father_Edu","19.3553380946469","17.4885891538059"
"341","Finland","FIN","FI","2011","Europe","Income",0,"Father_Occ","26.0117576493551","20.0625043108999"
"342","Finland","FIN","FI","2011","Europe","Income",0,"Mother_Edu","12.2812608423883","16.1259281882856"
"343","Finland","FIN","FI","2011","Europe","Income",0,"Mother_Occ","31.3629968992186","20.3869473979285"
"344","Finland","FIN","FI","2011","Europe","Income",0,"Sex","3.82369246699435","11.7135022046959"
"345","Finland","FIN","FI","2019","Europe","Income",1,"Birth_Area","3.81128773561691","7.94632238655582"
"346","Finland","FIN","FI","2019","Europe","Income",1,"Father_Edu","21.377034519265","21.0767916790304"
"347","Finland","FIN","FI","2019","Europe","Income",1,"Father_Occ","27.0827479597637","19.9064672420925"
"348","Finland","FIN","FI","2019","Europe","Income",1,"Mother_Edu","21.320958711496","21.3336921651875"
"349","Finland","FIN","FI","2019","Europe","Income",1,"Mother_Occ","24.3911091868503","22.1900271190446"
"350","Finland","FIN","FI","2019","Europe","Income",1,"Sex","2.016861887008","7.5466994080892"
"351","France","FRA","FR","2005","Europe","Income",0,"Birth_Area","5.98433503578204","6.36563135522826"
"352","France","FRA","FR","2005","Europe","Income",0,"Father_Edu","22.0910714298821","21.2784272454278"
"353","France","FRA","FR","2005","Europe","Income",0,"Father_Occ","23.40902143629","22.3703082547295"
"354","France","FRA","FR","2005","Europe","Income",0,"Mother_Edu","20.1765756311002","20.8330547284757"
"355","France","FRA","FR","2005","Europe","Income",0,"Mother_Occ","24.3662693356809","25.4304484518514"
"356","France","FRA","FR","2005","Europe","Income",0,"Sex","3.97272713126481","3.7221299642873"
"357","France","FRA","FR","2011","Europe","Income",0,"Birth_Area","8.8422756506893","11.9144999582254"
"358","France","FRA","FR","2011","Europe","Income",0,"Father_Edu","19.3545419976948","21.460887947749"
"359","France","FRA","FR","2011","Europe","Income",0,"Father_Occ","31.0066926473877","23.4374528618794"
"360","France","FRA","FR","2011","Europe","Income",0,"Mother_Edu","16.469649626696","16.0779026496916"
"361","France","FRA","FR","2011","Europe","Income",0,"Mother_Occ","20.3818451346847","18.8394862531221"
"362","France","FRA","FR","2011","Europe","Income",0,"Sex","3.94499494284739","8.26977032933248"
"363","France","FRA","FR","2019","Europe","Income",1,"Birth_Area","10.8120856161904","16.4639063461198"
"364","France","FRA","FR","2019","Europe","Income",1,"Father_Edu","24.2482266462583","13.3032307611247"
"365","France","FRA","FR","2019","Europe","Income",1,"Father_Occ","30.1640480842919","13.0408350521817"
"366","France","FRA","FR","2019","Europe","Income",1,"Mother_Edu","18.1364359680415","24.9202044206917"
"367","France","FRA","FR","2019","Europe","Income",1,"Mother_Occ","13.1759645759015","22.5347888848463"
"368","France","FRA","FR","2019","Europe","Income",1,"Sex","3.46323910931633","9.73703453503582"
"369","United Kingdom","GBR","UK","2005","Europe","Income",0,"Birth_Area","0","19.0551508208197"
"370","United Kingdom","GBR","UK","2005","Europe","Income",0,"Father_Edu","18.8598346770553","17.6753954113818"
"371","United Kingdom","GBR","UK","2005","Europe","Income",0,"Father_Occ","30.1511125627982","15.7622891714048"
"372","United Kingdom","GBR","UK","2005","Europe","Income",0,"Mother_Edu","16.4968730142495","19.4377720688151"
"373","United Kingdom","GBR","UK","2005","Europe","Income",0,"Mother_Occ","27.63250671861","17.6522062448366"
"374","United Kingdom","GBR","UK","2005","Europe","Income",0,"Sex","7.31386631268668","10.4171862827419"
"375","United Kingdom","GBR","UK","2011","Europe","Income",1,"Birth_Area","6.12582079061835","15.2771682697234"
"376","United Kingdom","GBR","UK","2011","Europe","Income",1,"Father_Edu","22.113475914531","14.0665162010997"
"377","United Kingdom","GBR","UK","2011","Europe","Income",1,"Father_Occ","29.6769208804773","21.0552804154278"
"378","United Kingdom","GBR","UK","2011","Europe","Income",1,"Mother_Edu","13.4917130895437","19.8171135270626"
"379","United Kingdom","GBR","UK","2011","Europe","Income",1,"Mother_Occ","21.7042596757018","21.7844231385763"
"380","United Kingdom","GBR","UK","2011","Europe","Income",1,"Sex","6.88780964912786","7.99949844811012"
"381","Georgia","GEO","GEO","2016","Asia + Oceania","Income",1,"Birth_Area","10.8648576619618","13.6039945851069"
"382","Georgia","GEO","GEO","2016","Asia + Oceania","Income",1,"Ethnicity","0","8.3904906192285"
"383","Georgia","GEO","GEO","2016","Asia + Oceania","Income",1,"Father_Edu","23.8852727701001","18.1237661684289"
"384","Georgia","GEO","GEO","2016","Asia + Oceania","Income",1,"Father_Occ","20.1963902665484","17.7593814826417"
"385","Georgia","GEO","GEO","2016","Asia + Oceania","Income",1,"Mother_Edu","26.1917059988982","17.7874110738561"
"386","Georgia","GEO","GEO","2016","Asia + Oceania","Income",1,"Mother_Occ","14.2292877847039","17.0656491000853"
"387","Georgia","GEO","GEO","2016","Asia + Oceania","Income",1,"Sex","4.90480849274359","7.26930697065254"
"388","Ghana","GHA","GHA","2013","Africa","Consumption",0,"Birth_Area","22.0991364564143","18.2602421606746"
"389","Ghana","GHA","GHA","2013","Africa","Consumption",0,"Ethnicity","17.2961006787714","15.6381056231299"
"390","Ghana","GHA","GHA","2013","Africa","Consumption",0,"Father_Edu","14.3782154623193","16.0062565983152"
"391","Ghana","GHA","GHA","2013","Africa","Consumption",0,"Father_Occ","15.7879802298186","18.2827820162982"
"392","Ghana","GHA","GHA","2013","Africa","Consumption",0,"Mother_Edu","9.78008735437097","11.806330167119"
"393","Ghana","GHA","GHA","2013","Africa","Consumption",0,"Mother_Occ","16.5748256814461","16.3218145770455"
"394","Ghana","GHA","GHA","2013","Africa","Consumption",0,"Sex","4.08365413685926","3.68446885741759"
"395","Ghana","GHA","GHA","2017","Africa","Consumption",1,"Birth_Area","25.2117061307652","19.4171819731931"
"396","Ghana","GHA","GHA","2017","Africa","Consumption",1,"Ethnicity","15.6726090480561","14.5380046019292"
"397","Ghana","GHA","GHA","2017","Africa","Consumption",1,"Father_Edu","13.8869652591746","16.0740419225123"
"398","Ghana","GHA","GHA","2017","Africa","Consumption",1,"Father_Occ","13.7084008802865","16.0083290959633"
"399","Ghana","GHA","GHA","2017","Africa","Consumption",1,"Mother_Edu","10.2122983041606","13.3469596207285"
"400","Ghana","GHA","GHA","2017","Africa","Consumption",1,"Mother_Occ","18.6236203623129","17.3965125568111"
"401","Ghana","GHA","GHA","2017","Africa","Consumption",1,"Sex","2.68440001524435","3.21897022886263"
"402","Gambia","GMB","GAM","2015","Africa","Income",1,"Birth_Area","35.1924993107564","44.8234002316563"
"403","Gambia","GMB","GAM","2015","Africa","Income",1,"Ethnicity","25.6312597994152","23.8317976510463"
"404","Gambia","GMB","GAM","2015","Africa","Income",1,"Father_Edu","4.14613275589065","2.00491277596961"
"405","Gambia","GMB","GAM","2015","Africa","Income",1,"Father_Occ","10.0560071441125","9.99486718287501"
"406","Gambia","GMB","GAM","2015","Africa","Income",1,"Mother_Edu","1.32136900645424","0.375427644141432"
"407","Gambia","GMB","GAM","2015","Africa","Income",1,"Mother_Occ","18.8947840375103","14.3972156692848"
"408","Gambia","GMB","GAM","2015","Africa","Income",1,"Sex","4.75794794586077","4.57237884502661"
"409","Guinea Bissau","GNB","GNB","2018","Africa","Consumption",1,"Ethnicity","27.3661188718044","27.8833163577977"
"410","Guinea Bissau","GNB","GNB","2018","Africa","Consumption",1,"Father_Edu","17.5272978768118","15.1952810607959"
"411","Guinea Bissau","GNB","GNB","2018","Africa","Consumption",1,"Father_Occ","21.6073273174999","22.520222446544"
"412","Guinea Bissau","GNB","GNB","2018","Africa","Consumption",1,"Mother_Edu","9.97286836553781","9.8321871495421"
"413","Guinea Bissau","GNB","GNB","2018","Africa","Consumption",1,"Mother_Occ","21.3417004007884","21.6139342110439"
"414","Guinea Bissau","GNB","GNB","2018","Africa","Consumption",1,"Sex","2.18468716755765","2.95505877427641"
"415","Greece","GRC","EL","2005","Europe","Income",0,"Birth_Area","7.51974874250008","11.506832653971"
"416","Greece","GRC","EL","2005","Europe","Income",0,"Father_Edu","22.1712139449743","21.8492814034801"
"417","Greece","GRC","EL","2005","Europe","Income",0,"Father_Occ","24.9469111895677","23.7742525914394"
"418","Greece","GRC","EL","2005","Europe","Income",0,"Mother_Edu","21.7613008497812","19.571208991694"
"419","Greece","GRC","EL","2005","Europe","Income",0,"Mother_Occ","21.23426972739","20.1065560084637"
"420","Greece","GRC","EL","2005","Europe","Income",0,"Sex","2.36655554578655","3.19186835095162"
"421","Greece","GRC","EL","2011","Europe","Income",0,"Birth_Area","13.2795951678487","14.4166351928194"
"422","Greece","GRC","EL","2011","Europe","Income",0,"Father_Edu","20.7722078773551","22.2866082931253"
"423","Greece","GRC","EL","2011","Europe","Income",0,"Father_Occ","27.3752866578791","21.0948108001286"
"424","Greece","GRC","EL","2011","Europe","Income",0,"Mother_Edu","18.4115216812093","21.2797448938695"
"425","Greece","GRC","EL","2011","Europe","Income",0,"Mother_Occ","17.1342421934395","17.7659971127929"
"426","Greece","GRC","EL","2011","Europe","Income",0,"Sex","3.02714642226836","3.15620370726422"
"427","Greece","GRC","EL","2019","Europe","Income",1,"Birth_Area","10.0138609551334","10.9105250452248"
"428","Greece","GRC","EL","2019","Europe","Income",1,"Father_Edu","24.2529688317945","21.7351276519186"
"429","Greece","GRC","EL","2019","Europe","Income",1,"Father_Occ","27.7239978986814","20.8436897901908"
"430","Greece","GRC","EL","2019","Europe","Income",1,"Mother_Edu","17.2451715111478","21.3530828540353"
"431","Greece","GRC","EL","2019","Europe","Income",1,"Mother_Occ","18.5205117364812","21.200264934882"
"432","Greece","GRC","EL","2019","Europe","Income",1,"Sex","2.24348906676163","3.95730972374853"
"433","Guatemala","GTM","GTM","2000","LATAM","Income",0,"Birth_Area","18.1487358450252","10.5509398923589"
"434","Guatemala","GTM","GTM","2000","LATAM","Income",0,"Father_Edu","20.8632007159466","22.2058710398976"
"435","Guatemala","GTM","GTM","2000","LATAM","Income",0,"Father_Occ","17.58890686818","11.5218180618297"
"436","Guatemala","GTM","GTM","2000","LATAM","Income",0,"Mother_Edu","21.079605194391","22.6320030871314"
"437","Guatemala","GTM","GTM","2000","LATAM","Income",0,"Mother_Occ","8.68809658086039","19.6578649842728"
"438","Guatemala","GTM","GTM","2000","LATAM","Income",0,"Sex","1.612611024767","3.35941245605253"
"439","Guatemala","GTM","GTM","2006","LATAM","Income",0,"Birth_Area","23.8378778307139","18.7788523772205"
"440","Guatemala","GTM","GTM","2006","LATAM","Income",0,"Father_Edu","30.938605258709","34.3824053349591"
"441","Guatemala","GTM","GTM","2006","LATAM","Income",0,"Mother_Edu","28.0199013465883","29.7866884750361"
"442","Guatemala","GTM","GTM","2006","LATAM","Income",0,"Sex","2.40500731185772","5.07923926145001"
"443","Guatemala","GTM","GTM","2011","LATAM","Income",1,"Birth_Area","27.951856662279","18.2485254794303"
"444","Guatemala","GTM","GTM","2011","LATAM","Income",1,"Father_Edu","28.8292683368684","34.9352096653737"
"445","Guatemala","GTM","GTM","2011","LATAM","Income",1,"Mother_Edu","27.8014432323494","30.0923073377238"
"446","Guatemala","GTM","GTM","2011","LATAM","Income",1,"Sex","3.00829619895108","5.85270294130106"
"447","Croatia","HRV","HR","2011","Europe","Income",1,"Birth_Area","1.36423933740665","1.2795622621937"
"448","Croatia","HRV","HR","2011","Europe","Income",1,"Father_Edu","22.429735522714","22.3261437662268"
"449","Croatia","HRV","HR","2011","Europe","Income",1,"Father_Occ","27.9109917207638","25.1622989567093"
"450","Croatia","HRV","HR","2011","Europe","Income",1,"Mother_Edu","24.0501583061991","24.443635198035"
"451","Croatia","HRV","HR","2011","Europe","Income",1,"Mother_Occ","21.5842975487217","25.5087975546415"
"452","Croatia","HRV","HR","2011","Europe","Income",1,"Sex","2.66057756419479","1.2795622621937"
"453","Hungary","HUN","HU","2005","Europe","Income",0,"Birth_Area","0.971549183306371","0.871096493213909"
"454","Hungary","HUN","HU","2005","Europe","Income",0,"Father_Edu","23.616489116497","24.1317968600626"
"455","Hungary","HUN","HU","2005","Europe","Income",0,"Father_Occ","26.2058781487712","23.3691509463954"
"456","Hungary","HUN","HU","2005","Europe","Income",0,"Mother_Edu","19.2194134013144","22.6945026381515"
"457","Hungary","HUN","HU","2005","Europe","Income",0,"Mother_Occ","28.1601340221857","25.2024343927108"
"458","Hungary","HUN","HU","2005","Europe","Income",0,"Sex","1.82653612792522","3.73101866946581"
"459","Hungary","HUN","HU","2011","Europe","Income",0,"Birth_Area","0","0"
"460","Hungary","HUN","HU","2011","Europe","Income",0,"Father_Edu","22.3321864062562","22.9289533570058"
"461","Hungary","HUN","HU","2011","Europe","Income",0,"Father_Occ","27.0510254695648","25.4281879545108"
"462","Hungary","HUN","HU","2011","Europe","Income",0,"Mother_Edu","21.0213977775594","21.6793360582534"
"463","Hungary","HUN","HU","2011","Europe","Income",0,"Mother_Occ","28.0850920544257","28.1546256972435"
"464","Hungary","HUN","HU","2011","Europe","Income",0,"Sex","1.91301243477908","2.36706871389676"
"465","Hungary","HUN","HU","2019","Europe","Income",1,"Birth_Area","0","1.23804223460889"
"466","Hungary","HUN","HU","2019","Europe","Income",1,"Father_Edu","18.1164021762072","22.0404920438785"
"467","Hungary","HUN","HU","2019","Europe","Income",1,"Father_Occ","20.6305004649041","20.3844074936686"
"468","Hungary","HUN","HU","2019","Europe","Income",1,"Mother_Edu","23.2547052479965","24.5753153350161"
"469","Hungary","HUN","HU","2019","Europe","Income",1,"Mother_Occ","36.5592399874508","29.7801524928187"
"470","Hungary","HUN","HU","2019","Europe","Income",1,"Sex","2.79324837283562","1.98159040000928"
"471","Indonesia","IDN","IDN","2000","Asia + Oceania","Consumption",0,"Birth_Area","20.2758283602187","16.7961823272932"
"472","Indonesia","IDN","IDN","2000","Asia + Oceania","Consumption",0,"Ethnicity","7.58931312344849","6.33986381595884"
"473","Indonesia","IDN","IDN","2000","Asia + Oceania","Consumption",0,"Father_Edu","27.0108754197393","23.1330794636677"
"474","Indonesia","IDN","IDN","2000","Asia + Oceania","Consumption",0,"Father_Occ","8.62475664644958","13.334115427061"
"475","Indonesia","IDN","IDN","2000","Asia + Oceania","Consumption",0,"Mother_Edu","24.0071563710335","20.3546612171522"
"476","Indonesia","IDN","IDN","2000","Asia + Oceania","Consumption",0,"Mother_Occ","8.06505744482737","12.9309380158946"
"477","Indonesia","IDN","IDN","2000","Asia + Oceania","Consumption",0,"Sex","4.427012634283","7.11115973297257"
"478","Indonesia","IDN","IDN","2014","Asia + Oceania","Consumption",1,"Birth_Area","15.7211486742598","9.85120750411967"
"479","Indonesia","IDN","IDN","2014","Asia + Oceania","Consumption",1,"Ethnicity","7.01789757010051","8.82014550331074"
"480","Indonesia","IDN","IDN","2014","Asia + Oceania","Consumption",1,"Father_Edu","23.4300130907838","21.8437016979256"
"481","Indonesia","IDN","IDN","2014","Asia + Oceania","Consumption",1,"Father_Occ","12.4254670809546","16.4690168000918"
"482","Indonesia","IDN","IDN","2014","Asia + Oceania","Consumption",1,"Mother_Edu","20.3710902326299","22.2312640102864"
"483","Indonesia","IDN","IDN","2014","Asia + Oceania","Consumption",1,"Mother_Occ","14.5468253479096","14.063205464871"
"484","Indonesia","IDN","IDN","2014","Asia + Oceania","Consumption",1,"Sex","6.48755800336178","6.72145901939472"
"485","India","IND","ind","2005","Asia + Oceania","Income",0,"Birth_Area","1.56542409275225","8.8053371962627"
"486","India","IND","ind","2005","Asia + Oceania","Income",0,"Ethnicity","20.1627923164432","13.4693349044501"
"487","India","IND","ind","2005","Asia + Oceania","Income",0,"Father_Edu","28.7207242841948","26.9626616073823"
"488","India","IND","ind","2005","Asia + Oceania","Income",0,"Father_Occ","28.4681951441628","23.1542190343446"
"489","India","IND","ind","2005","Asia + Oceania","Income",0,"Mother_Edu","19.7811927270615","21.7119975208065"
"490","India","IND","ind","2005","Asia + Oceania","Income",0,"Sex","1.30167143538548","5.89644973675376"
"491","India","IND","ind","2012","Asia + Oceania","Income",1,"Birth_Area","1.48601004487927","7.32364578956867"
"492","India","IND","ind","2012","Asia + Oceania","Income",1,"Ethnicity","14.0663544151359","10.2605767436849"
"493","India","IND","ind","2012","Asia + Oceania","Income",1,"Father_Edu","31.0722842156436","23.7162686438452"
"494","India","IND","ind","2012","Asia + Oceania","Income",1,"Father_Occ","28.4888206396088","22.6372973048536"
"495","India","IND","ind","2012","Asia + Oceania","Income",1,"Mother_Edu","22.3334378584474","26.5661077410025"
"496","India","IND","ind","2012","Asia + Oceania","Income",1,"Sex","2.55309282628497","9.49610377704512"
"497","Ireland","IRL","IE","2005","Europe","Income",0,"Birth_Area","4.85974188616539","7.14277014423881"
"498","Ireland","IRL","IE","2005","Europe","Income",0,"Father_Edu","19.9145923415796","24.2674686989889"
"499","Ireland","IRL","IE","2005","Europe","Income",0,"Father_Occ","18.147639065605","20.5243026378904"
"500","Ireland","IRL","IE","2005","Europe","Income",0,"Mother_Edu","19.7716019030615","16.4835148104661"
"501","Ireland","IRL","IE","2005","Europe","Income",0,"Mother_Occ","29.9647774488575","26.0875402699817"
"502","Ireland","IRL","IE","2005","Europe","Income",0,"Sex","7.34164735473094","5.49440343843397"
"503","Ireland","IRL","IE","2011","Europe","Income",0,"Birth_Area","11.8458294147258","16.4065402547743"
"504","Ireland","IRL","IE","2011","Europe","Income",0,"Father_Edu","19.1351676691665","16.1464138428821"
"505","Ireland","IRL","IE","2011","Europe","Income",0,"Father_Occ","36.3856334984004","36.6504957214515"
"506","Ireland","IRL","IE","2011","Europe","Income",0,"Mother_Edu","14.4595363585492","13.9429901186179"
"507","Ireland","IRL","IE","2011","Europe","Income",0,"Mother_Occ","11.19240267877","10.561346764018"
"508","Ireland","IRL","IE","2011","Europe","Income",0,"Sex","6.98143038038804","6.29221329825616"
"509","Ireland","IRL","IE","2019","Europe","Income",1,"Birth_Area","8.52185394438374","11.4834983234031"
"510","Ireland","IRL","IE","2019","Europe","Income",1,"Father_Edu","18.2616924914471","20.1386454611973"
"511","Ireland","IRL","IE","2019","Europe","Income",1,"Father_Occ","25.8182687393429","20.5726428105136"
"512","Ireland","IRL","IE","2019","Europe","Income",1,"Mother_Edu","22.3114743728044","21.1678391752903"
"513","Ireland","IRL","IE","2019","Europe","Income",1,"Mother_Occ","20.908756626189","22.4326314504407"
"514","Ireland","IRL","IE","2019","Europe","Income",1,"Sex","4.17795382583285","4.20474277915503"
"515","Iceland","ISL","IS","2005","Europe","Income",1,"Birth_Area","0","0.516036522610418"
"516","Iceland","ISL","IS","2005","Europe","Income",1,"Father_Edu","20.3544827445359","19.0133394226406"
"517","Iceland","ISL","IS","2005","Europe","Income",1,"Father_Occ","21.819022143881","24.2281677692495"
"518","Iceland","ISL","IS","2005","Europe","Income",1,"Mother_Edu","17.919465429962","17.4182154577956"
"519","Iceland","ISL","IS","2005","Europe","Income",1,"Mother_Occ","30.5886134869479","31.1454841937218"
"520","Iceland","ISL","IS","2005","Europe","Income",1,"Sex","9.96154652508634","7.67875663398199"
"521","Italy","ITA","IT","2005","Europe","Income",0,"Birth_Area","3.3327599875155","8.16462696552712"
"522","Italy","ITA","IT","2005","Europe","Income",0,"Father_Edu","26.4546831244293","20.6132057565896"
"523","Italy","ITA","IT","2005","Europe","Income",0,"Father_Occ","24.0303364554927","18.0602516865504"
"524","Italy","ITA","IT","2005","Europe","Income",0,"Mother_Edu","22.6369035569918","20.4492545777797"
"525","Italy","ITA","IT","2005","Europe","Income",0,"Mother_Occ","19.9406675420062","27.6396848484404"
