name,iso,y,c,Circumstances,latest,var,Region,Approach1,Value,Measure,Approach,Perspective
Australia,AUS,2015,AUS,Ethnicity,0,Income,Asia + Oceania,MLD_trees_expost,0.0084,MLD,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Ethnicity,0,Income,Asia + Oceania,MLD_trees_expost_rel,4.368174726989079,MLD,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,Gini,0.3346,Gini,Absolute,NA
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_trees_exante,0.0676,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.20322773460849,Gini,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_rforest_exante,0.0712,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_rforest_exante_rel,21.27913927077107,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_trees_expost,0.0709,Gini,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_trees_expost_rel,21.18947997609085,Gini,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,MLD,0.1923,MLD,Absolute,NA
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_trees_exante,0.0077,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.004160166406656,MLD,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_rforest_exante,0.008,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_rforest_exante_rel,4.160166406656266,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_trees_expost,0.0088,MLD,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_trees_expost_rel,4.576183047321893,MLD,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,Gini,0.3346,Gini,Absolute,NA
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_trees_exante,0.0702,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.98027495517035,Gini,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_rforest_exante,0.0716,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_rforest_exante_rel,21.39868499701136,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_trees_expost,0.0679,Gini,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_trees_expost_rel,20.2928870292887,Gini,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,MLD,0.1923,MLD,Absolute,NA
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_trees_exante,0.0088,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.576183047321893,MLD,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_rforest_exante,0.0082,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_rforest_exante_rel,4.264170566822673,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_trees_expost,0.0073,MLD,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_trees_expost_rel,3.796151846073843,MLD,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini,0.3346,Gini,Absolute,NA
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_trees_exante,0.0717,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_trees_exante_rel,21.42857142857143,Gini,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_rforest_exante,0.0771,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_rforest_exante_rel,23.0424387328153,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_trees_expost,0.0737,Gini,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_trees_expost_rel,22.02630005977286,Gini,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD,0.1923,MLD,Absolute,NA
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_trees_exante,0.0091,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.732189287571503,MLD,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_rforest_exante,0.0094,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_rforest_exante_rel,4.888195527821114,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_trees_expost,0.0096,MLD,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_trees_expost_rel,4.99219968798752,MLD,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini,0.3346,Gini,Absolute,NA
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_trees_exante,0.0735,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_trees_exante_rel,21.96652719665272,Gini,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_rforest_exante,0.072,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_rforest_exante_rel,21.51823072325164,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_trees_expost,0.0697,Gini,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_trees_expost_rel,20.83084279736999,Gini,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD,0.1923,MLD,Absolute,NA
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_trees_exante,0.0089,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.628185127405096,MLD,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_rforest_exante,0.0082,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_rforest_exante_rel,4.264170566822673,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_trees_expost,0.0104,MLD,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_trees_expost_rel,5.408216328653146,MLD,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,Gini,0.3346,Gini,Absolute,NA
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,Gini_trees_exante,0.0698,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.86072922893007,Gini,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,Gini_rforest_exante,0.0817,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,Gini_rforest_exante_rel,24.4172145845786,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,Gini_trees_expost,0.073,Gini,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,Gini_trees_expost_rel,21.81709503885236,Gini,Relative,Ex-Post Tree
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,MLD,0.1923,MLD,Absolute,NA
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,MLD_trees_exante,0.0085,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.420176807072283,MLD,Relative,Ex-Ante Tree
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,MLD_rforest_exante,0.0104,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,MLD_rforest_exante_rel,5.408216328653146,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,MLD_trees_expost,0.0084,MLD,Absolute,Ex-Post Tree
Australia,AUS,2015,AUS,Sex,0,Income,Asia + Oceania,MLD_trees_expost_rel,4.368174726989079,MLD,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,Gini,0.3457,Gini,Absolute,NA
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,Gini_trees_exante,0.0709,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.50911194677466,Gini,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,Gini_rforest_exante,0.0912,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,Gini_rforest_exante_rel,26.38125542377784,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,Gini_trees_expost,0.0875,Gini,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,Gini_trees_expost_rel,25.31096326294475,Gini,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,MLD,0.2074,MLD,Absolute,NA
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,MLD_trees_exante,0.0089,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.29122468659595,MLD,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,MLD_rforest_exante,0.0131,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,MLD_rforest_exante_rel,6.316297010607522,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,MLD_trees_expost,0.0238,MLD,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,all,0,Income,Asia + Oceania,MLD_trees_expost_rel,11.47540983606557,MLD,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,Gini,0.3457,Gini,Absolute,NA
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,Gini_trees_exante,0.0709,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.50911194677466,Gini,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,Gini_rforest_exante,0.089,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,Gini_rforest_exante_rel,25.74486549030952,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,Gini_trees_expost,0.0893,Gini,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,Gini_trees_expost_rel,25.83164593578247,Gini,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,MLD,0.2074,MLD,Absolute,NA
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,MLD_trees_exante,0.0089,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.29122468659595,MLD,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,MLD_rforest_exante,0.0124,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,MLD_rforest_exante_rel,5.978784956605593,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,MLD_trees_expost,0.0249,MLD,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Ethnicity,0,Income,Asia + Oceania,MLD_trees_expost_rel,12.00578592092575,MLD,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,Gini,0.3457,Gini,Absolute,NA
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_trees_exante,0.0654,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_trees_exante_rel,18.91813711310385,Gini,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_rforest_exante,0.074,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_rforest_exante_rel,21.40584321666184,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_trees_expost,0.0803,Gini,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,Gini_trees_expost_rel,23.22823257159386,Gini,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,MLD,0.2074,MLD,Absolute,NA
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_trees_exante,0.0074,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_trees_exante_rel,3.567984570877531,MLD,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_rforest_exante,0.0086,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_rforest_exante_rel,4.146576663452266,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_trees_expost,0.0143,MLD,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Father_Edu,0,Income,Asia + Oceania,MLD_trees_expost_rel,6.894889103182257,MLD,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,Gini,0.3457,Gini,Absolute,NA
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_trees_exante,0.0693,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.04628290425224,Gini,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_rforest_exante,0.0735,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_rforest_exante_rel,21.26120914087359,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_trees_expost,0.0834,Gini,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,Gini_trees_expost_rel,24.12496384148105,Gini,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,MLD,0.2074,MLD,Absolute,NA
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_trees_exante,0.0081,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_trees_exante_rel,3.90549662487946,MLD,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_rforest_exante,0.0084,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_rforest_exante_rel,4.050144648023143,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_trees_expost,0.0227,MLD,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Father_Occ,0,Income,Asia + Oceania,MLD_trees_expost_rel,10.9450337512054,MLD,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini,0.3457,Gini,Absolute,NA
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_trees_exante,0.0709,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.50911194677466,Gini,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_rforest_exante,0.0786,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_rforest_exante_rel,22.7364767139138,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_trees_expost,0.0868,Gini,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,Gini_trees_expost_rel,25.10847555684119,Gini,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD,0.2074,MLD,Absolute,NA
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_trees_exante,0.0089,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.29122468659595,MLD,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_rforest_exante,0.0097,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_rforest_exante_rel,4.67695274831244,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_trees_expost,0.0234,MLD,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Mother_Edu,0,Income,Asia + Oceania,MLD_trees_expost_rel,11.28254580520733,MLD,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini,0.3457,Gini,Absolute,NA
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_trees_exante,0.0704,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.36447787098641,Gini,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_rforest_exante,0.0755,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_rforest_exante_rel,21.83974544402661,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_trees_expost,0.0928,Gini,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,Gini_trees_expost_rel,26.84408446630026,Gini,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD,0.2074,MLD,Absolute,NA
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_trees_exante,0.0092,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.435872709739633,MLD,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_rforest_exante,0.0089,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_rforest_exante_rel,4.29122468659595,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_trees_expost,0.0307,MLD,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Mother_Occ,0,Income,Asia + Oceania,MLD_trees_expost_rel,14.8023143683703,MLD,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,Gini,0.3457,Gini,Absolute,NA
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,Gini_trees_exante,0.0713,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,Gini_trees_exante_rel,20.62481920740526,Gini,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,Gini_rforest_exante,0.0856,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,Gini_rforest_exante_rel,24.76135377494937,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,Gini_trees_expost,0.0956,Gini,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,Gini_trees_expost_rel,27.65403529071449,Gini,Relative,Ex-Post Tree
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,MLD,0.2074,MLD,Absolute,NA
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,MLD_trees_exante,0.0091,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,MLD_trees_exante_rel,4.387656702025073,MLD,Relative,Ex-Ante Tree
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,MLD_rforest_exante,0.0114,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,MLD_rforest_exante_rel,5.496624879459981,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,MLD_trees_expost,0.0292,MLD,Absolute,Ex-Post Tree
Australia,AUS,2017,AUS,Sex,0,Income,Asia + Oceania,MLD_trees_expost_rel,14.07907425265188,MLD,Relative,Ex-Post Tree
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,Gini,0.3531,Gini,Absolute,NA
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,Gini_trees_exante,0.0806,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,Gini_trees_exante_rel,22.82639478901161,Gini,Relative,Ex-Ante Tree
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,Gini_rforest_exante,0.0942,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,Gini_rforest_exante_rel,26.67799490229396,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,Gini_trees_expost,0.0814,Gini,Absolute,Ex-Post Tree
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,Gini_trees_expost_rel,23.05295950155763,Gini,Relative,Ex-Post Tree
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,MLD,0.2168,MLD,Absolute,NA
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,MLD_trees_exante,0.0105,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,MLD_trees_exante_rel,4.843173431734318,MLD,Relative,Ex-Ante Tree
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,MLD_rforest_exante,0.0136,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,MLD_rforest_exante_rel,6.273062730627306,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,MLD_trees_expost,0.013,MLD,Absolute,Ex-Post Tree
Australia,AUS,2019,AUS,all,1,Income,Asia + Oceania,MLD_trees_expost_rel,5.996309963099631,MLD,Relative,Ex-Post Tree
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,Gini,0.3531,Gini,Absolute,NA
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,Gini_trees_exante,0.0806,Gini,Absolute,Ex-Ante Tree
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,Gini_trees_exante_rel,22.82639478901161,Gini,Relative,Ex-Ante Tree
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,Gini_rforest_exante,0.0905,Gini,Absolute,Ex-Ante Random Forest
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,Gini_rforest_exante_rel,25.63013310676861,Gini,Relative,Ex-Ante Random Forest
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,Gini_trees_expost,0.0814,Gini,Absolute,Ex-Post Tree
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,Gini_trees_expost_rel,23.05295950155763,Gini,Relative,Ex-Post Tree
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,MLD,0.2168,MLD,Absolute,NA
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,MLD_trees_exante,0.0105,MLD,Absolute,Ex-Ante Tree
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,MLD_trees_exante_rel,4.843173431734318,MLD,Relative,Ex-Ante Tree
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,MLD_rforest_exante,0.0126,MLD,Absolute,Ex-Ante Random Forest
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,MLD_rforest_exante_rel,5.811808118081181,MLD,Relative,Ex-Ante Random Forest
Australia,AUS,2019,AUS,Ethnicity,1,Income,Asia + Oceania,MLD_trees_expost,0.013,MLD,Absolute,Ex-Post Tree
